Date,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,CowID,temp_without_drink_cycles_std,Session,AnimalId,Activity(steps/hr),ActivityAverage(steps/hr),ActivityDeviation(%),Yield(gr),YieldAverage(gr),YieldDeviation(%),Fat(%),FatAverage(%),FatDeviation(%),Protein(%),ProteinAverage(%),ProteinDeviation(%),Conductivity,ConductivityAverage,ConductivityDeviation(%),Lactose(%),LactoseAverage(%),LactoseDeviation(%),SCC (*1000/ml),SCCAverage (*1000/ml),SCCDeviation(%),AMT(seconds),AMTAverage(seconds),AMTDeviation(%),Blood(%),BloodAverage(%),BloodDeviation(%),ProductionRate(gr/hr),ProductionRateAverage(gr/hr),ProductionRateDeviation(%),RestBout(#),RestBoutAverage(#),RestBoutDeviation(%),Restlessness,RestlessnessAverage,RestlessnessDeviation(%),RestPerBout(min),RestPerBoutAverage(min),RestPerBoutDeviation(%),RestRatio(%),RestRatioAverage(%),RestRatioDeviation(%),RestTime(min),RestTimeAverage(min),RestTimeDeviation(%),Weight(gr),WeightAverage(gr),WeightDeviation(%)
2019-01-09,,,4.161192307692309,,9.67476923076923,,,,,,40.42122448979592,11117,0.6364669167006364,0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-10,,,3.8727499999999995,,9.055770833333334,40.0,,,1.28228,,41.28000000000001,11117,0.2405239037013727,0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-11,,,3.3838680555555563,,8.111749999999997,40.0,,,0.847548611111111,,40.847986111111105,11117,0.30760655067072123,0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-12,,,3.280701388888889,,7.952444444444448,40.0,,,0.13553472222222226,0.0,40.13576388888887,11117,0.3641631461426942,0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-13,,,3.7764166666666648,,9.109430555555555,40.0,,1.0603846153846153,-0.016090277777777814,0.0,39.98395833333335,11117,0.35613743467603065,0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-14,,,3.7484097222222212,,9.059229166666666,40.0,,0.9295416666666668,-0.0674722222222223,0.004881944444444445,39.9323611111111,11117,0.3385179259203049,0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-15,,,3.511881944444444,,8.334069444444447,40.0,,0.2538333333333334,-0.018625000000000048,0.1314861111111111,39.98145833333334,11117,0.4867229776710842,0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-16,0.0,0.0,3.662868055555556,,8.750486111111108,40.0,,0.021708333333333333,0.02904861111111111,0.07795833333333332,40.029097222222234,11117,0.35553350671607004,0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-17,8.715027777777783,3.429791666666666,3.9679861111111094,,9.397861111111105,40.0,,0.10016666666666667,-0.16496527777777775,0.02647222222222222,39.834861111111124,11117,0.35266415829654946,0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-18,8.678125000000001,3.6691874999999987,3.9552916666666693,,9.520902777777778,40.0,,0.18433333333333335,-0.13539583333333333,0.016333333333333335,39.864305555555575,11117,0.25837483687959434,0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
